id,source_url,source_trust,company_name,industry_sector,raw_text_snippet,location,extracted_keywords,recommended_product,secondary_product,urgency_score,confidence_score,status,created_at,normalized_company,is_verified,priority_score
9bd5fc2e-efff-4e0c-b1c2-e2af83ff8df4,https://dgft.gov.in/tenders/news/signal-208,98,L&T Enterprises,Textiles (Jute),"notice: l&t enterprises is initiating a batching oil procurement in ahmedabad, gj. this development indicates immediate requirement for jbo (jute batching oil).","Chennai, TN","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.85,New,2026-01-03,L&T,True,6.4
d3f8bd24-982a-4d1d-8215-ad7a331f7d70,https://economictimes.indiatimes.com/news/signal-209,95,Reliance Industries,Manufacturing (Steel/Glass),"notice: reliance industries is initiating a new blast furnace installation in visakhapatnam, ap. this development indicates immediate requirement for furnace oil (fo).","Nagpur, MH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),5,0.87,New,2026-01-22,Reliance,True,6.48
1fd1b0f2-ea53-4b99-9145-ddea299d425d,https://industry-news-wire.in/news/signal-210,70,Reliance Ltd,Road Construction,"notice: reliance ltd is initiating a nhai highway project in nagpur, mh. this development indicates immediate requirement for bitumen.","Ahmedabad, GJ","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.76,New,2026-01-23,Reliance,False,6.64
94684685-7f65-44ce-b734-0807a5698c7f,https://dgft.gov.in/tenders/news/signal-211,98,GMR Group,Road Construction,"notice: gmr group is initiating a expressway construction in ahmedabad, gj. this development indicates immediate requirement for bitumen.","Visakhapatnam, AP","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.86,New,2026-01-17,Gmr,True,6.4399999999999995
770a5798-2eb5-40f6-80ae-cc2ada9c8555,https://dgft.gov.in/tenders/news/signal-212,98,GMR Infra,Road Construction,"notice: gmr infra is initiating a bridge building in visakhapatnam, ap. this development indicates immediate requirement for bitumen.","Chennai, TN","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.76,New,2026-01-18,Gmr,True,6.64
78612b5c-2699-489f-8f53-bd9ff437c826,https://industry-news-wire.in/news/signal-213,70,Jindal Ltd,Power & Logistics,"notice: jindal ltd is initiating a port bunkering service in ahmedabad, gj. this development indicates immediate requirement for ldo.","Ahmedabad, GJ","genset, marine, backup",LDO,HSD (High Speed Diesel),4,0.9,New,2026-01-17,Jindal,False,6.0
12117227-80ff-4ac5-8094-1d5881f9108d,https://dgft.gov.in/tenders/news/signal-214,98,Tata Enterprises,Manufacturing (Steel/Glass),"notice: tata enterprises is initiating a heat treatment plant in kolkata, wb. this development indicates immediate requirement for furnace oil (fo).","Visakhapatnam, AP","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),4,0.96,New,2026-01-01,Tata,True,6.24
2aba6d6c-923d-4dd8-b510-bd46c804591f,https://dgft.gov.in/tenders/news/signal-215,98,L&T Group,Textiles (Jute),"notice: l&t group is initiating a fibre softening process in kolkata, wb. this development indicates immediate requirement for jbo (jute batching oil).","Nagpur, MH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.79,New,2026-01-14,L&T,True,6.16
ae904b4c-52ed-41ff-9353-5543ea1010d1,https://economictimes.indiatimes.com/news/signal-216,95,Jindal Enterprises,Manufacturing (Steel/Glass),"notice: jindal enterprises is initiating a boiler capacity expansion in jamshedpur, jh. this development indicates immediate requirement for furnace oil (fo).","Visakhapatnam, AP","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),6,0.87,New,2026-01-17,Jindal,True,7.08
39059833-3113-4ffc-95d0-14b5fc582fcf,https://economictimes.indiatimes.com/news/signal-217,95,UltraTech Group,Power & Logistics,"notice: ultratech group is initiating a dg set maintenance in nagpur, mh. this development indicates immediate requirement for ldo.","Visakhapatnam, AP","genset, marine, backup",LDO,HSD (High Speed Diesel),6,0.93,New,2026-01-16,Ultratech,True,7.32
12b4a2ef-773e-4cba-8366-3ae8a904bb7b,https://economictimes.indiatimes.com/news/signal-218,95,Reliance Group,Chemical & Solvents,"notice: reliance group is initiating a solvent extraction unit in nagpur, mh. this development indicates immediate requirement for hexane.","Jamshedpur, JH","extraction, purification, solvent",Hexane,Solvent 1425,6,0.92,New,2026-02-04,Reliance,True,7.279999999999999
abe751bb-5a4f-4c64-8d16-15a637be50fd,https://economictimes.indiatimes.com/news/signal-219,95,UltraTech Industries,Chemical & Solvents,"notice: ultratech industries is initiating a industrial cleaning unit in chennai, tn. this development indicates immediate requirement for hexane.","Jamshedpur, JH","extraction, purification, solvent",Hexane,Solvent 1425,4,0.88,New,2026-01-25,Ultratech,True,5.92
67d9176e-7746-4cc3-ae20-f983d7e940d2,https://dgft.gov.in/tenders/news/signal-220,98,Reliance Group,Chemical & Solvents,"notice: reliance group is initiating a solvent extraction unit in kolkata, wb. this development indicates immediate requirement for hexane.","Chennai, TN","extraction, purification, solvent",Hexane,Solvent 1425,4,0.88,New,2026-01-02,Reliance,True,5.92
c0e4c032-1b79-40da-a969-7382641037cb,https://economictimes.indiatimes.com/news/signal-221,95,JSW Enterprises,Road Construction,"notice: jsw enterprises is initiating a bridge building in kolkata, wb. this development indicates immediate requirement for bitumen.","Jamshedpur, JH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.91,New,2026-01-14,Jsw,True,6.04
ff6e6e5c-ed8c-44e0-91ad-f4757123ba0b,https://dgft.gov.in/tenders/news/signal-222,98,Reliance Enterprises,Power & Logistics,"notice: reliance enterprises is initiating a port bunkering service in nagpur, mh. this development indicates immediate requirement for ldo.","Chennai, TN","genset, marine, backup",LDO,HSD (High Speed Diesel),4,0.8,New,2026-01-14,Reliance,True,5.6
ea234ac6-82d5-4bc8-b3f2-5b57790f2fd7,https://dgft.gov.in/tenders/news/signal-223,98,UltraTech Infra,Power & Logistics,"notice: ultratech infra is initiating a dg set maintenance in jamshedpur, jh. this development indicates immediate requirement for ldo.","Nagpur, MH","genset, marine, backup",LDO,HSD (High Speed Diesel),4,0.81,New,2026-02-05,Ultratech,True,5.640000000000001
3aee7bfc-ecc6-449f-9894-bdf3a18c0e31,https://economictimes.indiatimes.com/news/signal-224,95,Vedanta Industries,Manufacturing (Steel/Glass),"notice: vedanta industries is initiating a boiler capacity expansion in kolkata, wb. this development indicates immediate requirement for furnace oil (fo).","Kolkata, WB","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),6,0.9,New,2026-01-19,Vedanta,True,7.199999999999999
2f346764-3679-4f81-82e3-a764837538e1,https://economictimes.indiatimes.com/news/signal-225,95,JSW Group,Road Construction,"notice: jsw group is initiating a expressway construction in visakhapatnam, ap. this development indicates immediate requirement for bitumen.","Ahmedabad, GJ","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.91,New,2026-01-22,Jsw,True,7.24
4d5d0bae-1e9f-49e3-b7fb-c2cd173e7215,https://economictimes.indiatimes.com/news/signal-226,95,GMR Infra,Road Construction,"notice: gmr infra is initiating a nhai highway project in jamshedpur, jh. this development indicates immediate requirement for bitumen.","Chennai, TN","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.88,New,2026-01-14,Gmr,True,7.119999999999999
2d363f25-0681-4057-bf7c-e1fbfc04b76b,https://economictimes.indiatimes.com/news/signal-227,95,L&T Ltd,Manufacturing (Steel/Glass),"notice: l&t ltd is initiating a boiler capacity expansion in chennai, tn. this development indicates immediate requirement for furnace oil (fo).","Kolkata, WB","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),6,0.82,New,2026-01-04,L&T,True,6.879999999999999
ce5d2654-5d76-47b5-bf36-57c007afb669,https://dgft.gov.in/tenders/news/signal-228,98,Reliance Industries,Road Construction,"notice: reliance industries is initiating a pavement resurfacing in jamshedpur, jh. this development indicates immediate requirement for bitumen.","Nagpur, MH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.95,New,2026-01-16,Reliance,True,6.199999999999999
b218c0d1-6fc9-49b7-9a5d-2b20604ae45d,https://industry-news-wire.in/news/signal-229,70,Reliance Group,Manufacturing (Steel/Glass),"notice: reliance group is initiating a boiler capacity expansion in visakhapatnam, ap. this development indicates immediate requirement for furnace oil (fo).","Visakhapatnam, AP","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),6,0.79,New,2026-01-12,Reliance,False,6.76
9bde6bc1-29b3-44d0-aec9-c3a35746ff5c,https://dgft.gov.in/tenders/news/signal-230,98,GMR Enterprises,Power & Logistics,"notice: gmr enterprises is initiating a dg set maintenance in ahmedabad, gj. this development indicates immediate requirement for ldo.","Chennai, TN","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.93,New,2026-01-21,Gmr,True,7.92
3a0c279b-a56c-4730-ae4e-8f22e94040fc,https://dgft.gov.in/tenders/news/signal-231,98,Vedanta Ltd,Road Construction,"notice: vedanta ltd is initiating a nhai highway project in visakhapatnam, ap. this development indicates immediate requirement for bitumen.","Jamshedpur, JH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.95,New,2026-01-07,Vedanta,True,7.3999999999999995
daa90e17-eacc-455a-8e13-ebe7e593aef8,https://industry-news-wire.in/news/signal-232,70,L&T Industries,Road Construction,"notice: l&t industries is initiating a pavement resurfacing in ahmedabad, gj. this development indicates immediate requirement for bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.87,New,2026-01-27,L&T,False,6.48
1abe7a51-620d-42ac-90d0-ce9693679038,https://dgft.gov.in/tenders/news/signal-233,98,Birla Infra,Manufacturing (Steel/Glass),"notice: birla infra is initiating a boiler capacity expansion in chennai, tn. this development indicates immediate requirement for furnace oil (fo).","Jamshedpur, JH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),5,0.86,New,2026-01-01,Birla,True,6.4399999999999995
40daa7ae-fbc1-4962-9c3a-8b9ce228f5d7,https://industry-news-wire.in/news/signal-234,70,Vedanta Group,Chemical & Solvents,"notice: vedanta group is initiating a industrial cleaning unit in visakhapatnam, ap. this development indicates immediate requirement for hexane.","Chennai, TN","extraction, purification, solvent",Hexane,Solvent 1425,4,0.89,New,2026-01-01,Vedanta,False,5.96
68258977-b87a-4215-be15-f7da56e3ecbe,https://dgft.gov.in/tenders/news/signal-235,98,Tata Ltd,Road Construction,"notice: tata ltd is initiating a expressway construction in chennai, tn. this development indicates immediate requirement for bitumen.","Ahmedabad, GJ","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),7,0.86,New,2026-02-04,Tata,True,7.640000000000001
6878ba29-a40b-4d3f-8334-bc8c3dc52fc4,https://dgft.gov.in/tenders/news/signal-236,98,JSW Industries,Chemical & Solvents,"notice: jsw industries is initiating a industrial cleaning unit in ahmedabad, gj. this development indicates immediate requirement for hexane.","Visakhapatnam, AP","extraction, purification, solvent",Hexane,Solvent 1425,5,0.95,New,2026-01-23,Jsw,True,6.8
6a3e6a63-1f0d-4080-b07c-f16d113ba0c9,https://dgft.gov.in/tenders/news/signal-237,98,Adani Industries,Road Construction,"notice: adani industries is initiating a nhai highway project in jamshedpur, jh. this development indicates immediate requirement for bitumen.","Chennai, TN","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.78,New,2026-01-27,Adani,True,5.52
82766c77-d11c-4eae-8028-92b24309eeff,https://industry-news-wire.in/news/signal-238,70,Adani Enterprises,Textiles (Jute),"notice: adani enterprises is initiating a batching oil procurement in jamshedpur, jh. this development indicates immediate requirement for jbo (jute batching oil).","Visakhapatnam, AP","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),4,0.75,New,2026-01-26,Adani,False,5.4
468a5101-e22d-4717-a5ee-5460895df737,https://industry-news-wire.in/news/signal-239,70,Vedanta Enterprises,Textiles (Jute),"notice: vedanta enterprises is initiating a fibre softening process in jamshedpur, jh. this development indicates immediate requirement for jbo (jute batching oil).","Ahmedabad, GJ","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),4,0.85,New,2026-01-20,Vedanta,False,5.8
e1a93191-28ac-4c3f-8d6d-0d9cf3162c5b,https://dgft.gov.in/tenders/news/signal-240,98,Tata Ltd,Road Construction,"notice: tata ltd is initiating a nhai highway project in ahmedabad, gj. this development indicates immediate requirement for bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.98,New,2026-01-20,Tata,True,6.32
9049fc59-73d1-45f4-bf13-8ad06771fb59,https://economictimes.indiatimes.com/news/signal-241,95,Adani Group,Power & Logistics,"notice: adani group is initiating a captive power plant backup in ahmedabad, gj. this development indicates immediate requirement for ldo.","Nagpur, MH","genset, marine, backup",LDO,HSD (High Speed Diesel),4,0.91,New,2026-01-20,Adani,True,6.04
55add90b-7a5a-4e4e-819b-c0aa8fbb0c8a,https://industry-news-wire.in/news/signal-242,70,Reliance Infra,Chemical & Solvents,"notice: reliance infra is initiating a solvent extraction unit in ahmedabad, gj. this development indicates immediate requirement for hexane.","Ahmedabad, GJ","extraction, purification, solvent",Hexane,Solvent 1425,4,0.78,New,2026-01-26,Reliance,False,5.52
75b930fc-d759-43a8-a6b4-f976c59e64e4,https://industry-news-wire.in/news/signal-243,70,Tata Industries,Road Construction,"notice: tata industries is initiating a expressway construction in visakhapatnam, ap. this development indicates immediate requirement for bitumen.","Jamshedpur, JH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),7,0.93,New,2026-01-08,Tata,False,7.92
2a6f630c-c48e-4ee3-8c46-9909bbe67c73,https://dgft.gov.in/tenders/news/signal-244,98,Adani Infra,Power & Logistics,"notice: adani infra is initiating a port bunkering service in nagpur, mh. this development indicates immediate requirement for ldo.","Nagpur, MH","genset, marine, backup",LDO,HSD (High Speed Diesel),4,0.89,New,2026-01-26,Adani,True,5.96
2c0e8d92-2054-4225-8bc6-b9a2672e1757,https://dgft.gov.in/tenders/news/signal-245,98,JSW Ltd,Chemical & Solvents,"notice: jsw ltd is initiating a solvent extraction unit in visakhapatnam, ap. this development indicates immediate requirement for hexane.","Chennai, TN","extraction, purification, solvent",Hexane,Solvent 1425,6,0.79,New,2026-01-24,Jsw,True,6.76
14d5242d-2952-4595-b2bb-d64e5a134e14,https://industry-news-wire.in/news/signal-246,70,Reliance Infra,Road Construction,"notice: reliance infra is initiating a expressway construction in nagpur, mh. this development indicates immediate requirement for bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.76,New,2026-01-30,Reliance,False,6.04
f1bf8739-ba83-4acd-9d5d-a9d6c953eac9,https://industry-news-wire.in/news/signal-247,70,L&T Infra,Manufacturing (Steel/Glass),"notice: l&t infra is initiating a new blast furnace installation in visakhapatnam, ap. this development indicates immediate requirement for furnace oil (fo).","Chennai, TN","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),5,0.87,New,2026-01-27,L&T,False,6.48
dc27b42c-2145-4db2-862c-5d32f0128bae,https://economictimes.indiatimes.com/news/signal-248,95,Birla Ltd,Road Construction,"notice: birla ltd is initiating a pavement resurfacing in jamshedpur, jh. this development indicates immediate requirement for bitumen.","Nagpur, MH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.89,New,2026-01-24,Birla,True,7.16
7df9602f-39da-4875-8eb1-f5703cb90b00,https://economictimes.indiatimes.com/news/signal-249,95,Vedanta Enterprises,Manufacturing (Steel/Glass),"notice: vedanta enterprises is initiating a heat treatment plant in kolkata, wb. this development indicates immediate requirement for furnace oil (fo).","Kolkata, WB","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),5,0.83,New,2026-01-02,Vedanta,True,6.32
9d51e708-2ee9-40ff-8806-fcfc8be39d79,https://economictimes.indiatimes.com/news/signal-250,95,L&T Industries,Textiles (Jute),"notice: l&t industries is initiating a jute mill modernization in jamshedpur, jh. this development indicates immediate requirement for jbo (jute batching oil).","Chennai, TN","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),7,0.97,New,2026-01-10,L&T,True,8.08
